Genre,Publisher,NA_Sales,EU_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating
8.0,5.0,0.02,0.16,0.02,0.19,78.0,16.0,6.0,1096.0,2
8.0,56.0,0.28,0.31,0.05,0.69,-1.0,-1.0,5.4,13.0,3
7.0,5.0,0.31,0.12,0.01,0.43,72.0,8.0,8.2,13.0,0
3.0,19.0,0.0,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
1.0,14.0,0.16,0.12,0.04,0.32,72.0,13.0,8.6,21.0,0
10.0,25.0,0.1,0.04,0.01,0.15,71.0,20.0,7.2,171.0,1
2.0,9.0,0.03,0.02,0.02,0.29,-1.0,-1.0,-1.0,-1.0,-1
9.0,8.0,0.84,0.76,0.22,1.82,82.0,42.0,4.8,1265.0,1
7.0,130.0,0.03,0.02,0.01,0.06,-1.0,-1.0,-1.0,-1.0,-1
2.0,5.0,0.15,0.09,0.02,0.27,-1.0,-1.0,-1.0,-1.0,-1
11.0,517.0,0.0,0.03,0.0,0.03,64.0,7.0,7.5,18.0,1
8.0,22.0,0.31,0.21,0.04,0.55,-1.0,-1.0,-1.0,-1.0,-1
5.0,9.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
2.0,105.0,1.15,0.4,0.15,1.7,20.0,13.0,1.9,41.0,0
12.0,2.0,0.12,0.03,0.0,0.15,61.0,4.0,-1.0,-1.0,0
1.0,25.0,0.14,0.0,0.01,0.15,73.0,23.0,7.3,21.0,3
3.0,43.0,0.0,0.0,0.0,0.59,-1.0,-1.0,-1.0,-1.0,-1
11.0,1.0,0.26,0.23,0.06,0.55,82.0,34.0,7.1,15.0,0
3.0,5.0,0.28,0.0,0.02,0.31,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.02,0.0,0.0,0.02,68.0,6.0,-1.0,-1.0,0
12.0,2.0,0.16,0.06,0.0,0.26,87.0,27.0,8.2,39.0,1
1.0,178.0,0.18,0.14,0.05,0.36,83.0,17.0,8.1,12.0,0
4.0,1.0,0.69,0.0,0.55,1.24,78.0,9.0,6.9,34.0,1
10.0,18.0,0.27,0.21,0.07,0.56,59.0,14.0,6.8,17.0,2
8.0,1.0,0.55,0.21,0.16,0.92,48.0,9.0,6.4,13.0,0
8.0,26.0,0.0,0.0,0.0,0.25,-1.0,-1.0,-1.0,-1.0,-1
5.0,58.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
10.0,5.0,0.06,0.04,0.02,0.11,-1.0,-1.0,-1.0,-1.0,-1
4.0,56.0,1.63,0.31,0.16,2.1,86.0,66.0,8.3,382.0,2
1.0,7.0,0.11,0.03,0.0,0.15,80.0,10.0,7.5,4.0,0
6.0,29.0,0.18,0.4,0.08,0.66,-1.0,-1.0,-1.0,-1.0,1
12.0,3.0,0.09,0.0,0.01,0.11,72.0,35.0,-1.0,-1.0,0
1.0,19.0,0.23,0.58,0.21,1.05,80.0,35.0,7.9,32.0,0
7.0,19.0,0.0,0.0,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
3.0,2.0,0.4,0.15,0.01,0.56,-1.0,-1.0,-1.0,-1.0,-1
12.0,32.0,1.37,0.41,0.04,1.86,-1.0,-1.0,-1.0,-1.0,-1
2.0,20.0,0.06,0.0,0.0,0.07,40.0,6.0,-1.0,-1.0,1
1.0,2.0,0.02,0.01,0.0,0.03,71.0,8.0,-1.0,-1.0,1
9.0,9.0,0.0,0.0,0.01,0.21,-1.0,-1.0,-1.0,-1.0,-1
7.0,29.0,0.12,0.14,0.05,0.32,-1.0,-1.0,-1.0,-1.0,-1
11.0,96.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
1.0,70.0,0.02,0.01,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
12.0,2.0,0.0,0.0,0.0,1.2,-1.0,-1.0,-1.0,-1.0,-1
3.0,1.0,0.0,0.45,0.02,0.47,85.0,67.0,8.1,1502.0,2
7.0,14.0,0.05,0.01,0.0,0.07,50.0,7.0,-1.0,-1.0,0
7.0,19.0,0.02,0.01,0.0,0.05,81.0,42.0,8.8,17.0,0
11.0,2.0,0.0,0.0,0.0,0.26,-1.0,-1.0,-1.0,-1.0,-1
6.0,29.0,0.0,0.47,0.0,0.48,-1.0,-1.0,-1.0,-1.0,-1
9.0,65.0,0.23,0.02,0.02,1.76,75.0,30.0,7.4,27.0,3
2.0,393.0,0.04,0.03,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
9.0,19.0,0.07,0.0,0.01,0.08,51.0,20.0,6.0,9.0,1
9.0,65.0,0.18,0.01,0.02,0.7,65.0,43.0,5.9,21.0,1
12.0,5.0,0.26,0.2,0.07,0.53,71.0,24.0,8.2,22.0,0
9.0,88.0,0.0,0.0,0.0,0.32,-1.0,-1.0,-1.0,-1.0,-1
9.0,45.0,0.05,0.02,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
2.0,29.0,0.0,0.57,0.09,0.65,-1.0,-1.0,-1.0,-1.0,-1
7.0,1.0,0.25,0.31,0.07,0.64,75.0,38.0,7.3,31.0,1
1.0,2.0,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
9.0,294.0,0.03,0.0,0.01,0.04,-1.0,-1.0,-1.0,-1.0,-1
8.0,105.0,0.07,0.0,0.01,0.08,-1.0,-1.0,-1.0,-1.0,3
10.0,9.0,1.03,0.0,0.08,1.12,82.0,44.0,8.6,63.0,2
1.0,5.0,0.09,0.1,0.04,0.23,73.0,36.0,5.2,17.0,0
1.0,1.0,0.45,1.02,0.2,1.66,44.0,17.0,8.0,41.0,0
10.0,5.0,0.08,0.02,0.0,0.11,54.0,35.0,7.4,5.0,2
12.0,45.0,0.67,0.04,0.01,0.72,-1.0,-1.0,-1.0,-1.0,-1
4.0,77.0,0.0,0.0,0.0,0.14,-1.0,-1.0,-1.0,-1.0,-1
4.0,29.0,0.31,0.23,0.06,0.6,32.0,38.0,4.6,23.0,1
8.0,25.0,6.99,4.51,1.3,13.1,97.0,56.0,8.5,664.0,2
11.0,5.0,0.21,0.02,0.02,0.26,-1.0,-1.0,-1.0,-1.0,0
5.0,414.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
5.0,116.0,0.03,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,0
2.0,255.0,0.14,0.0,0.01,0.15,-1.0,-1.0,-1.0,-1.0,-1
9.0,41.0,0.32,0.12,0.04,0.6,81.0,58.0,8.7,101.0,1
8.0,19.0,0.04,0.01,0.0,0.05,79.0,43.0,8.3,12.0,1
1.0,2.0,0.0,0.0,0.01,0.13,-1.0,-1.0,-1.0,-1.0,-1
9.0,33.0,0.0,0.0,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
4.0,24.0,0.04,0.03,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
10.0,45.0,0.02,0.0,0.0,0.02,68.0,20.0,-1.0,-1.0,1
11.0,307.0,0.0,0.05,0.01,0.06,-1.0,-1.0,-1.0,-1.0,-1
1.0,25.0,0.09,0.0,0.01,0.1,-1.0,-1.0,-1.0,-1.0,-1
8.0,1.0,0.06,0.02,0.0,0.09,-1.0,-1.0,-1.0,-1.0,0
5.0,1.0,0.05,0.02,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
9.0,21.0,0.0,0.02,0.01,0.03,-1.0,-1.0,9.7,6.0,1
2.0,9.0,0.09,0.07,0.02,0.19,-1.0,-1.0,-1.0,-1.0,-1
8.0,133.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
9.0,2.0,0.0,0.0,0.0,0.14,-1.0,-1.0,-1.0,-1.0,-1
5.0,29.0,0.16,0.0,0.01,0.17,-1.0,-1.0,-1.0,-1.0,-1
4.0,199.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
8.0,29.0,0.06,0.03,0.01,0.1,47.0,11.0,-1.0,-1.0,1
1.0,5.0,0.1,0.65,0.11,0.85,-1.0,-1.0,-1.0,-1.0,-1
4.0,3.0,0.13,0.04,0.03,0.38,61.0,22.0,6.6,19.0,1
5.0,40.0,0.13,0.18,0.04,0.34,-1.0,-1.0,-1.0,-1.0,0
2.0,1.0,0.13,0.0,0.01,0.15,-1.0,-1.0,-1.0,-1.0,0
9.0,93.0,0.0,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
7.0,8.0,0.2,0.15,0.05,0.4,-1.0,-1.0,-1.0,-1.0,0
7.0,29.0,0.06,0.09,0.02,0.16,64.0,7.0,6.2,10.0,1
7.0,5.0,1.58,0.64,0.09,2.31,86.0,14.0,8.5,28.0,0
12.0,39.0,0.12,0.01,0.27,0.4,-1.0,-1.0,7.1,25.0,3
1.0,2.0,0.0,0.0,0.0,0.21,-1.0,-1.0,-1.0,-1.0,-1
2.0,19.0,0.41,0.37,0.09,0.88,68.0,43.0,8.1,40.0,0
8.0,5.0,0.11,0.09,0.03,0.27,77.0,56.0,8.1,124.0,2
2.0,119.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
12.0,15.0,0.0,0.0,0.01,0.42,-1.0,-1.0,-1.0,-1.0,-1
8.0,14.0,0.13,0.05,0.0,0.17,61.0,9.0,-1.0,-1.0,3
2.0,2.0,0.42,0.16,0.01,0.74,-1.0,-1.0,-1.0,-1.0,-1
8.0,21.0,0.0,0.0,0.0,0.14,-1.0,-1.0,-1.0,-1.0,-1
9.0,3.0,0.0,0.0,0.0,0.18,-1.0,-1.0,-1.0,-1.0,-1
8.0,2.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
1.0,25.0,0.04,0.08,0.02,0.14,54.0,8.0,7.4,7.0,0
10.0,8.0,0.41,0.98,0.32,1.72,78.0,26.0,2.5,5664.0,2
4.0,2.0,0.01,0.0,0.0,0.01,56.0,9.0,-1.0,-1.0,1
1.0,3.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
11.0,20.0,0.19,0.0,0.01,0.21,-1.0,-1.0,-1.0,-1.0,0
8.0,3.0,1.21,0.14,0.04,1.5,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
5.0,57.0,0.0,0.01,0.0,0.02,91.0,26.0,8.9,439.0,2
9.0,2.0,0.17,0.01,0.01,0.23,82.0,39.0,7.8,25.0,3
9.0,16.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
8.0,29.0,2.25,1.47,0.43,4.19,80.0,77.0,7.2,564.0,2
11.0,29.0,0.18,0.14,0.05,0.37,-1.0,-1.0,-1.0,-1.0,0
5.0,20.0,0.09,0.0,0.01,0.11,67.0,13.0,-1.0,-1.0,0
5.0,2.0,0.06,0.05,0.02,0.13,54.0,9.0,8.2,17.0,1
10.0,29.0,0.61,0.24,0.03,0.87,81.0,33.0,8.8,17.0,2
1.0,5.0,0.43,2.05,0.17,2.65,84.0,50.0,5.5,201.0,0
7.0,9.0,0.43,0.65,0.25,1.35,82.0,63.0,8.0,318.0,1
8.0,14.0,0.0,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
4.0,19.0,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
1.0,19.0,0.0,0.0,0.0,0.13,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.08,0.23,0.03,0.34,-1.0,-1.0,-1.0,-1.0,-1
8.0,32.0,0.04,0.01,0.0,0.05,65.0,25.0,7.1,7.0,2
5.0,99.0,0.05,0.02,0.01,0.08,-1.0,-1.0,8.5,82.0,2
9.0,89.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
2.0,182.0,0.08,0.02,0.0,0.1,39.0,11.0,2.9,11.0,1
12.0,21.0,0.22,0.0,0.02,0.33,78.0,27.0,8.6,32.0,3
1.0,5.0,1.25,0.17,0.32,1.75,82.0,35.0,4.9,83.0,0
7.0,5.0,0.03,0.02,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
10.0,115.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
2.0,19.0,0.21,0.16,0.05,0.43,46.0,18.0,6.7,6.0,1
9.0,28.0,0.04,0.0,0.01,0.05,-1.0,-1.0,-1.0,-1.0,-1
5.0,12.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
1.0,2.0,0.01,0.0,0.0,0.02,66.0,9.0,-1.0,-1.0,0
7.0,15.0,0.65,0.15,0.01,1.0,-1.0,-1.0,-1.0,-1.0,-1
8.0,3.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
1.0,8.0,0.8,0.63,0.19,1.62,-1.0,-1.0,-1.0,-1.0,-1
4.0,3.0,0.0,0.0,0.0,0.12,-1.0,-1.0,-1.0,-1.0,-1
5.0,501.0,0.0,0.02,0.0,0.02,77.0,12.0,7.2,11.0,1
3.0,53.0,0.03,0.0,0.0,0.04,66.0,18.0,6.4,34.0,0
3.0,3.0,0.0,0.0,0.0,0.34,-1.0,-1.0,-1.0,-1.0,-1
8.0,12.0,0.05,0.04,0.01,0.11,56.0,4.0,5.0,4.0,3
2.0,25.0,2.12,1.47,0.42,4.05,56.0,27.0,6.0,44.0,0
3.0,,0.0,0.0,0.0,0.12,-1.0,-1.0,-1.0,-1.0,-1
5.0,19.0,0.0,0.0,0.0,0.11,-1.0,-1.0,-1.0,-1.0,-1
10.0,11.0,0.12,0.01,0.01,0.15,64.0,45.0,8.6,24.0,1
5.0,3.0,0.0,0.0,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.43,0.33,0.11,0.87,65.0,17.0,-1.0,-1.0,0
8.0,2.0,0.1,0.0,0.01,0.11,43.0,30.0,5.6,22.0,2
8.0,22.0,0.41,0.02,0.07,0.5,-1.0,-1.0,8.2,29.0,1
5.0,415.0,0.0,0.01,0.0,0.02,75.0,33.0,8.5,25.0,1
10.0,3.0,0.18,0.2,0.08,0.54,58.0,49.0,5.9,15.0,1
1.0,3.0,0.0,0.0,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
3.0,3.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
8.0,9.0,0.18,0.37,0.14,0.75,55.0,46.0,5.8,30.0,1
10.0,2.0,0.02,0.0,0.0,0.02,33.0,14.0,7.0,9.0,0
9.0,65.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
8.0,56.0,0.25,0.09,0.03,0.37,73.0,42.0,7.4,109.0,3
1.0,5.0,0.67,0.0,0.06,0.73,79.0,43.0,6.9,20.0,0
8.0,5.0,0.11,0.0,0.03,0.14,50.0,4.0,2.3,6.0,1
5.0,25.0,1.52,0.92,0.24,2.7,89.0,83.0,7.8,893.0,2
12.0,7.0,0.02,0.01,0.0,0.03,63.0,6.0,-1.0,-1.0,1
9.0,172.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
4.0,19.0,0.0,0.0,0.0,0.4,-1.0,-1.0,-1.0,-1.0,-1
8.0,5.0,0.28,0.46,0.1,0.84,51.0,15.0,4.9,19.0,0
8.0,5.0,0.22,0.27,0.05,0.54,41.0,8.0,5.0,11.0,1
7.0,29.0,0.24,0.17,0.05,0.45,-1.0,-1.0,-1.0,-1.0,-1
8.0,2.0,0.05,0.0,0.0,0.06,58.0,10.0,7.0,5.0,0
12.0,29.0,0.03,0.01,0.0,0.05,58.0,30.0,6.3,30.0,1
7.0,62.0,0.07,0.04,0.01,0.12,-1.0,-1.0,-1.0,-1.0,-1
2.0,8.0,0.51,0.21,0.07,0.79,76.0,52.0,5.0,30.0,3
12.0,149.0,1.57,1.79,0.2,3.56,-1.0,-1.0,-1.0,-1.0,-1
2.0,1.0,0.16,0.05,0.02,0.24,53.0,4.0,-1.0,-1.0,0
6.0,15.0,0.73,0.03,0.07,1.19,76.0,32.0,7.9,17.0,0
8.0,40.0,0.03,0.0,0.0,0.03,73.0,11.0,6.6,17.0,3
9.0,65.0,0.0,0.0,0.0,0.96,-1.0,-1.0,-1.0,-1.0,-1
8.0,40.0,0.27,0.25,0.1,0.62,-1.0,-1.0,-1.0,-1.0,-1
8.0,395.0,0.38,0.4,0.08,0.87,80.0,47.0,7.9,468.0,2
1.0,3.0,0.0,0.0,0.0,0.21,-1.0,-1.0,-1.0,-1.0,-1
2.0,29.0,0.41,0.0,0.03,0.45,68.0,7.0,7.0,4.0,0
10.0,15.0,0.0,0.0,0.0,0.13,-1.0,-1.0,-1.0,-1.0,-1
10.0,1.0,0.83,0.48,0.12,1.45,70.0,85.0,6.0,399.0,2
8.0,23.0,0.02,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0
8.0,3.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,0
10.0,8.0,0.47,0.03,0.01,0.51,-1.0,-1.0,-1.0,-1.0,-1
10.0,19.0,0.15,0.1,0.02,0.28,-1.0,-1.0,8.2,113.0,2
6.0,112.0,0.03,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,3
8.0,2.0,0.01,0.01,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
7.0,5.0,1.0,0.13,0.1,1.25,83.0,54.0,8.5,134.0,1
5.0,119.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
7.0,272.0,0.0,0.01,0.0,0.01,54.0,4.0,-1.0,-1.0,0
12.0,1.0,0.74,0.19,0.03,0.95,71.0,10.0,8.6,34.0,0
7.0,18.0,0.33,0.44,0.09,0.87,87.0,62.0,7.9,131.0,0
7.0,9.0,1.53,1.6,0.67,3.87,84.0,9.0,7.4,220.0,1
9.0,36.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
2.0,2.0,0.0,0.0,0.0,0.13,-1.0,-1.0,-1.0,-1.0,-1
7.0,207.0,0.05,0.03,0.01,0.08,-1.0,-1.0,-1.0,-1.0,-1
8.0,191.0,0.33,0.02,0.0,0.36,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.0,0.01,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
8.0,56.0,0.25,0.09,0.03,0.37,-1.0,-1.0,-1.0,-1.0,-1
10.0,3.0,0.0,0.0,0.0,0.49,-1.0,-1.0,-1.0,-1.0,-1
2.0,50.0,0.13,0.0,0.01,0.14,-1.0,-1.0,-1.0,-1.0,0
10.0,7.0,0.33,0.23,0.1,0.67,86.0,42.0,7.7,127.0,2
8.0,29.0,0.06,0.04,0.01,0.12,50.0,10.0,5.0,25.0,1
1.0,2.0,0.0,0.04,0.01,0.08,-1.0,-1.0,-1.0,-1.0,-1
1.0,25.0,0.13,0.03,0.0,0.17,66.0,8.0,-1.0,-1.0,0
5.0,8.0,0.0,0.05,0.01,0.06,-1.0,-1.0,-1.0,-1.0,-1
7.0,50.0,0.05,0.08,0.02,0.14,47.0,6.0,-1.0,-1.0,0
2.0,134.0,0.0,0.03,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
11.0,19.0,0.0,0.33,0.02,0.35,81.0,34.0,6.9,97.0,0
11.0,8.0,0.24,0.19,0.06,0.5,81.0,22.0,8.3,8.0,1
6.0,32.0,0.17,0.13,0.04,0.34,75.0,11.0,-1.0,-1.0,0
5.0,99.0,0.02,0.01,0.0,0.03,-1.0,-1.0,4.3,7.0,2
4.0,8.0,0.23,0.18,0.06,0.47,61.0,19.0,8.7,13.0,1
8.0,25.0,1.41,0.2,0.16,1.8,89.0,46.0,7.6,105.0,0
8.0,3.0,0.0,0.0,0.0,0.22,-1.0,-1.0,-1.0,-1.0,-1
8.0,12.0,0.0,0.0,0.0,0.14,-1.0,-1.0,-1.0,-1.0,-1
8.0,8.0,0.84,0.7,0.16,1.83,-1.0,-1.0,-1.0,-1.0,-1
10.0,5.0,0.09,0.03,0.01,0.13,-1.0,-1.0,-1.0,-1.0,-1
10.0,29.0,0.1,0.01,0.01,0.12,46.0,21.0,6.8,8.0,1
2.0,2.0,0.0,0.0,0.0,0.06,-1.0,-1.0,-1.0,-1.0,-1
3.0,11.0,0.02,0.02,0.0,0.04,84.0,25.0,8.7,119.0,1
1.0,2.0,0.01,0.01,0.0,0.02,38.0,9.0,-1.0,-1.0,1
8.0,21.0,0.06,0.0,0.01,0.06,76.0,10.0,7.9,100.0,0
2.0,29.0,0.12,0.0,0.01,0.13,-1.0,-1.0,-1.0,-1.0,0
2.0,12.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
8.0,19.0,0.32,0.01,0.05,0.38,50.0,4.0,6.0,5.0,1
5.0,16.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
9.0,16.0,0.02,0.02,0.01,0.14,93.0,5.0,7.9,83.0,1
7.0,5.0,0.0,0.08,0.01,0.09,87.0,26.0,7.5,435.0,3
5.0,49.0,0.11,0.08,0.01,0.21,-1.0,-1.0,-1.0,-1.0,-1
1.0,39.0,0.04,0.01,0.0,0.05,61.0,10.0,9.0,4.0,0
2.0,15.0,0.76,0.3,0.04,1.22,-1.0,-1.0,-1.0,-1.0,-1
12.0,15.0,0.52,0.77,0.11,1.47,-1.0,-1.0,-1.0,-1.0,-1
9.0,146.0,0.02,0.0,0.0,0.07,71.0,21.0,6.2,34.0,1
8.0,8.0,0.9,0.38,0.12,1.4,72.0,13.0,6.1,14.0,3
8.0,25.0,0.57,0.38,0.1,1.07,-1.0,-1.0,7.6,18.0,2
8.0,25.0,0.23,0.16,0.03,0.41,-1.0,-1.0,-1.0,-1.0,-1
9.0,66.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
3.0,5.0,0.06,0.02,0.0,0.08,64.0,19.0,7.7,21.0,1
9.0,2.0,0.0,0.0,0.0,0.11,-1.0,-1.0,-1.0,-1.0,-1
4.0,32.0,1.48,0.39,0.06,1.93,-1.0,-1.0,-1.0,-1.0,-1
5.0,14.0,0.12,0.0,0.01,0.22,63.0,12.0,6.2,34.0,3
8.0,1.0,0.28,0.1,0.01,0.39,-1.0,-1.0,-1.0,-1.0,0
10.0,518.0,0.05,0.02,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
2.0,172.0,0.0,0.0,0.0,0.19,-1.0,-1.0,-1.0,-1.0,-1
2.0,11.0,0.05,0.01,0.0,0.06,55.0,26.0,-1.0,-1.0,0
10.0,255.0,0.14,0.02,0.01,0.18,56.0,46.0,7.1,55.0,2
12.0,3.0,0.02,0.01,0.0,0.03,78.0,20.0,9.3,6.0,0
5.0,92.0,0.0,0.0,0.0,0.02,-1.0,-1.0,-1.0,-1.0,-1
12.0,19.0,0.02,0.07,0.02,0.11,77.0,11.0,8.3,337.0,0
8.0,19.0,0.09,0.04,0.01,0.14,38.0,40.0,5.7,22.0,1
10.0,304.0,0.07,0.02,0.0,0.09,78.0,28.0,8.5,15.0,1
9.0,9.0,0.24,0.16,0.05,0.84,83.0,59.0,8.4,89.0,1
12.0,1.0,0.15,0.04,0.01,0.2,66.0,4.0,8.3,10.0,0
8.0,40.0,0.1,0.0,0.01,0.11,-1.0,-1.0,9.5,1273.0,0
5.0,19.0,0.0,0.0,0.0,0.12,-1.0,-1.0,-1.0,-1.0,-1
2.0,19.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
2.0,9.0,0.0,0.0,0.07,1.07,-1.0,-1.0,-1.0,-1.0,-1
10.0,21.0,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
4.0,134.0,0.03,0.01,0.01,0.08,-1.0,-1.0,6.7,9.0,1
7.0,272.0,0.03,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.69,0.0,0.06,0.75,75.0,23.0,7.9,16.0,0
11.0,2.0,1.09,0.85,0.28,2.23,-1.0,-1.0,-1.0,-1.0,3
5.0,45.0,0.04,0.0,0.0,0.22,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.14,0.02,0.01,0.17,72.0,13.0,7.8,12.0,0
8.0,25.0,0.45,0.45,0.18,1.14,-1.0,-1.0,7.4,17.0,2
8.0,5.0,0.18,0.25,0.08,0.52,61.0,33.0,3.7,78.0,0
1.0,2.0,0.02,0.01,0.0,0.03,59.0,13.0,-1.0,-1.0,0
6.0,52.0,0.24,0.0,0.02,0.27,-1.0,-1.0,-1.0,-1.0,-1
7.0,9.0,0.0,0.02,0.01,0.1,-1.0,-1.0,-1.0,-1.0,-1
9.0,151.0,0.08,0.0,0.01,0.09,45.0,10.0,8.1,31.0,1
8.0,38.0,1.11,0.56,0.18,1.86,71.0,18.0,7.9,75.0,1
8.0,8.0,0.5,0.32,0.09,0.91,70.0,20.0,6.7,7.0,3
8.0,29.0,1.2,0.62,0.19,2.06,-1.0,-1.0,-1.0,-1.0,-1
12.0,32.0,0.05,0.01,0.0,0.06,71.0,22.0,7.3,6.0,1
8.0,9.0,0.12,0.08,0.01,0.22,-1.0,-1.0,-1.0,-1.0,-1
8.0,1.0,0.06,0.02,0.0,0.08,66.0,34.0,-1.0,-1.0,2
1.0,32.0,1.19,0.16,0.03,1.39,-1.0,-1.0,-1.0,-1.0,-1
1.0,5.0,0.28,0.22,0.07,0.56,63.0,9.0,8.6,7.0,0
7.0,19.0,0.11,0.03,0.01,0.14,-1.0,-1.0,-1.0,-1.0,-1
10.0,266.0,0.25,0.07,0.01,0.34,61.0,37.0,6.6,19.0,1
8.0,2.0,0.11,0.06,0.02,0.19,69.0,17.0,5.6,98.0,2
8.0,21.0,0.0,0.03,0.01,0.04,48.0,8.0,3.8,188.0,2
12.0,8.0,0.22,0.06,0.03,0.32,-1.0,-1.0,5.5,43.0,3
1.0,25.0,0.05,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,0
2.0,215.0,0.0,0.0,0.0,0.03,-1.0,-1.0,-1.0,-1.0,-1
2.0,3.0,0.17,0.0,0.01,0.19,53.0,12.0,-1.0,-1.0,0
7.0,108.0,0.02,0.01,0.0,0.03,-1.0,-1.0,-1.0,-1.0,0
7.0,18.0,0.31,0.56,0.2,1.1,87.0,39.0,8.1,109.0,0
9.0,65.0,0.0,0.0,0.0,0.05,-1.0,-1.0,-1.0,-1.0,-1
9.0,3.0,0.08,0.08,0.01,0.17,91.0,36.0,7.1,2318.0,1
2.0,158.0,0.06,0.02,0.0,0.08,-1.0,-1.0,-1.0,-1.0,-1
5.0,33.0,0.0,0.0,0.0,0.04,-1.0,-1.0,-1.0,-1.0,-1
8.0,45.0,0.16,0.04,0.01,0.21,33.0,6.0,7.5,18.0,0
12.0,1.0,0.09,0.03,0.0,0.12,-1.0,-1.0,-1.0,-1.0,0
3.0,8.0,0.89,1.08,0.11,2.08,-1.0,-1.0,-1.0,-1.0,-1
7.0,32.0,0.2,0.15,0.05,0.4,61.0,11.0,5.7,18.0,0
1.0,461.0,0.0,0.02,0.0,0.02,-1.0,-1.0,-1.0,-1.0,0
11.0,12.0,0.0,0.0,0.0,0.07,-1.0,-1.0,-1.0,-1.0,-1
10.0,65.0,0.05,0.05,0.01,0.11,-1.0,-1.0,-1.0,-1.0,-1
10.0,45.0,0.0,0.01,0.0,0.02,50.0,23.0,6.6,104.0,2
8.0,58.0,0.0,0.0,0.0,0.01,-1.0,-1.0,-1.0,-1.0,-1
8.0,3.0,0.0,0.0,0.0,0.1,-1.0,-1.0,-1.0,-1.0,-1
